Kode;Nama Kereta;Kode Kereta;Stasiun Asal;Kode Stasiun Asal;Stasiun Tujuan;KodeStasiunTujuan;Kelas;Jenis Rangkaian;Kode Kelas;Jam Berangkat;Jam Sampai;Durasi (menit);Harga (Rp);Jumlah Stasiun Pemberhentian
144B-PSE-PWT-CA;MADIUN JAYA;144B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CA;21:10;01:48;278;330.000;3
76B-PSE-PWT-CC;MATARAM;76B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CC;21:40;02:11;271;340.000;6
76B-PSE-PWT-AC;MATARAM;76B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AC;21:40;02:11;271;450.000;6
150-PSE-PWT-AC;SINGASARI;150;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AC;21:55;02:56;301;515.000;8
150-PSE-PWT-CC;SINGASARI;150;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CC;21:55;02:56;301;330.000;8
74B-PSE-PWT-CD;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CD;05:40;10:15;275;340.000;6
74B-PSE-PWT-AD;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AD;05:40;10:15;275;450.000;6
74B-PSE-PWT-CA;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CA;05:40;10:15;275;340.000;6
74B-PSE-PWT-CB;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CB;05:40;10:15;275;340.000;6
74B-PSE-PWT-AB;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AB;05:40;10:15;275;450.000;6
74B-PSE-PWT-AA;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AA;05:40;10:15;275;450.000;6
114C-PSE-PWT-CD;SAWUNGGALIH;114C;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CD;06:30;11:03;273;290.000;5
114C-PSE-PWT-CC;SAWUNGGALIH;114C;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CC;06:30;11:03;273;280.000;5
114C-PSE-PWT-CB;SAWUNGGALIH;114C;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CB;06:30;11:03;273;260.000;5
114C-PSE-PWT-CA;SAWUNGGALIH;114C;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CA;06:30;11:03;273;250.000;5
114C-PSE-PWT-AD;SAWUNGGALIH;114C;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AD;06:30;11:03;273;465.000;5
114C-PSE-PWT-AC;SAWUNGGALIH;114C;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AC;06:30;11:03;273;420.000;5
114C-PSE-PWT-AB;SAWUNGGALIH;114C;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AB;06:30;11:03;273;400.000;5
114C-PSE-PWT-AA;SAWUNGGALIH;114C;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AA;06:30;11:03;273;380.000;5
110B-PSE-PWT-CA;FAJAR UTAMA YK;110B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CA;07:35;12:28;293;280.000;7
110B-PSE-PWT-CB;FAJAR UTAMA YK;110B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CB;07:35;12:28;293;280.000;7
110B-PSE-PWT-AA;FAJAR UTAMA YK;110B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AA;07:35;12:28;293;435.000;7
110B-PSE-PWT-AB;FAJAR UTAMA YK;110B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AB;07:35;12:28;293;435.000;7
110B-PSE-PWT-CD;FAJAR UTAMA YK;110B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CD;07:35;12:28;293;280.000;7
110B-PSE-PWT-AD;FAJAR UTAMA YK;110B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AD;07:35;12:28;293;435.000;7
106B-PSE-PWT-AD;GAJAHWONG;106B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AD;07:55;13:10;315;550.000;6
106B-PSE-PWT-CB;GAJAHWONG;106B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CB;07:55;13:10;315;370.000;6
106B-PSE-PWT-CD;GAJAHWONG;106B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CD;07:55;13:10;315;370.000;6
106B-PSE-PWT-CA;GAJAHWONG;106B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CA;07:55;13:10;315;370.000;6
106B-PSE-PWT-AA;GAJAHWONG;106B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AA;07:55;13:10;315;550.000;6
106B-PSE-PWT-AB;GAJAHWONG;106B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AB;07:55;13:10;315;550.000;6
282-PSE-PWT-C;BENGAWAN;282;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Mild Steel PSO;C;08:55;14:16;321;70.000;5
284B-PSE-PWT-C;SERAYU;284B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Mild Steel PSO;C;09:30;20:35;665;67.000;4
90-PSE-PWT-CD;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CD;11:10;16:17;307;370.000;9
90-PSE-PWT-CB;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CB;11:10;16:17;307;370.000;9
90-PSE-PWT-CA;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CA;11:10;16:17;307;370.000;9
90-PSE-PWT-AD;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AD;11:10;16:17;307;490.000;9
90-PSE-PWT-AB;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AB;11:10;16:17;307;490.000;9
90-PSE-PWT-AA;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AA;11:10;16:17;307;490.000;9
256B-PSE-PWT-CD;JAKA TINGKIR;256B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Ekonomi Modifikasi;CD;11:50;16:30;280;340.000;6
256B-PSE-PWT-CA;JAKA TINGKIR;256B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Ekonomi Modifikasi;CA;11:50;16:30;280;340.000;6
256B-PSE-PWT-CB;JAKA TINGKIR;256B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Ekonomi Modifikasi;CB;11:50;16:30;280;340.000;6
162-PSE-PWT-AA;BANGUNKARTA;162;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AA;12:25;17:23;298;470.000;5
162-PSE-PWT-CD;BANGUNKARTA;162;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CD;12:25;17:23;298;310.000;5
162-PSE-PWT-CC;BANGUNKARTA;162;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CC;12:25;17:23;298;310.000;5
162-PSE-PWT-CB;BANGUNKARTA;162;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CB;12:25;17:23;298;310.000;5
162-PSE-PWT-CA;BANGUNKARTA;162;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CA;12:25;17:23;298;310.000;5
162-PSE-PWT-AD;BANGUNKARTA;162;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AD;12:25;17:23;298;470.000;5
162-PSE-PWT-AB;BANGUNKARTA;162;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AB;12:25;17:23;298;470.000;5
112B-PSE-PWT-AB;SAWUNGGALIH;112B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AB;13:15;17:41;266;400.000;3
112B-PSE-PWT-AC;SAWUNGGALIH;112B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AC;13:15;17:41;266;420.000;3
112B-PSE-PWT-AD;SAWUNGGALIH;112B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AD;13:15;17:41;266;465.000;3
112B-PSE-PWT-CA;SAWUNGGALIH;112B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CA;13:15;17:41;266;250.000;3
112B-PSE-PWT-CB;SAWUNGGALIH;112B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CB;13:15;17:41;266;260.000;3
112B-PSE-PWT-CC;SAWUNGGALIH;112B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CC;13:15;17:41;266;280.000;3
112B-PSE-PWT-CD;SAWUNGGALIH;112B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CD;13:15;17:41;266;290.000;3
7040-PSE-PWT-AB;KA TAMBAHAN PSE LPN;7040;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AB;15:25;20:10;285;450.000;3
7040-PSE-PWT-AC;KA TAMBAHAN PSE LPN;7040;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AC;15:25;20:10;285;500.000;3
7040-PSE-PWT-AD;KA TAMBAHAN PSE LPN;7040;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AD;15:25;20:10;285;550.000;3
252B-PSE-PWT-CA;JAYAKARTA;252B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CA;17:10;21:53;283;345.000;7
252B-PSE-PWT-CB;JAYAKARTA;252B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CB;17:10;21:53;283;345.000;7
252B-PSE-PWT-CD;JAYAKARTA;252B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CD;17:10;21:53;283;345.000;7
104B-PSE-PWT-AB;BOGOWONTO;104B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AB;18:10;22:56;286;580.000;6
104B-PSE-PWT-CA;BOGOWONTO;104B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CA;18:10;22:56;286;400.000;6
104B-PSE-PWT-AD;BOGOWONTO;104B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AD;18:10;22:56;286;580.000;6
104B-PSE-PWT-AA;BOGOWONTO;104B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AA;18:10;22:56;286;580.000;6
104B-PSE-PWT-CB;BOGOWONTO;104B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CB;18:10;22:56;286;400.000;6
104B-PSE-PWT-CD;BOGOWONTO;104B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Stainless Steel;CD;18:10;22:56;286;400.000;6
108B-PSE-PWT-CD;SENJA UTAMA YK;108B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CD;19:00;23:32;272;280.000;5
108B-PSE-PWT-AA;SENJA UTAMA YK;108B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AA;19:00;23:32;272;435.000;5
108B-PSE-PWT-AB;SENJA UTAMA YK;108B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AB;19:00;23:32;272;435.000;5
108B-PSE-PWT-AD;SENJA UTAMA YK;108B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;New Generation Stainless Steel;AD;19:00;23:32;272;435.000;5
108B-PSE-PWT-CA;SENJA UTAMA YK;108B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CA;19:00;23:32;272;280.000;5
108B-PSE-PWT-CB;SENJA UTAMA YK;108B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CB;19:00;23:32;272;280.000;5
288-PSE-PWT-C;SERAYU;288;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Mild Steel PSO;C;19:25;06:00;635;67.000;5
116B-PSE-PWT-AB;SAWUNGGALIH;116B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AB;20:10;00:34;264;400.000;3
116B-PSE-PWT-AC;SAWUNGGALIH;116B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AC;20:10;00:34;264;420.000;3
116B-PSE-PWT-AD;SAWUNGGALIH;116B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Mild Steel;AD;20:10;00:34;264;465.000;3
116B-PSE-PWT-CB;SAWUNGGALIH;116B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CB;20:10;00:34;264;260.000;3
116B-PSE-PWT-CC;SAWUNGGALIH;116B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CC;20:10;00:34;264;280.000;3
116B-PSE-PWT-CD;SAWUNGGALIH;116B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Modifikasi;CD;20:10;00:34;264;290.000;3
144B-PSE-PWT-AB;MADIUN JAYA;144B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Modifikasi Mild Steel;AB;21:10;01:48;278;480.000;3
144B-PSE-PWT-AC;MADIUN JAYA;144B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Modifikasi Mild Steel;AC;21:10;01:48;278;480.000;3
144B-PSE-PWT-CB;MADIUN JAYA;144B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CB;21:10;01:48;278;330.000;3
144B-PSE-PWT-AD;MADIUN JAYA;144B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif New Generation Modifikasi Mild Steel;AD;21:10;01:48;278;480.000;3
144B-PSE-PWT-CC;MADIUN JAYA;144B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CC;21:10;01:48;278;330.000;3
144B-PSE-PWT-CD;MADIUN JAYA;144B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CD;21:10;01:48;278;330.000;3
76B-PSE-PWT-CA;MATARAM;76B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CA;21:40;02:11;271;340.000;6
76B-PSE-PWT-CB;MATARAM;76B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CB;21:40;02:11;271;340.000;6
76B-PSE-PWT-AA;MATARAM;76B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AA;21:40;02:11;271;450.000;6
76B-PSE-PWT-AB;MATARAM;76B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AB;21:40;02:11;271;450.000;6
76B-PSE-PWT-CD;MATARAM;76B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CD;21:40;02:11;271;340.000;6
76B-PSE-PWT-AD;MATARAM;76B;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AD;21:40;02:11;271;450.000;6
150-PSE-PWT-AA;SINGASARI;150;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AA;21:55;02:56;301;515.000;8
150-PSE-PWT-CB;SINGASARI;150;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CB;21:55;02:56;301;330.000;8
150-PSE-PWT-AB;SINGASARI;150;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AB;21:55;02:56;301;515.000;8
150-PSE-PWT-CA;SINGASARI;150;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CA;21:55;02:56;301;330.000;8
150-PSE-PWT-CD;SINGASARI;150;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;Premium Modifikasi Mild Steel;CD;21:55;02:56;301;330.000;8
150-PSE-PWT-AD;SINGASARI;150;PASARSENEN;PSE;PURWOKERTO;PWT;Eksekutif;Eksekutif Mild Steel;AD;21:55;02:56;301;515.000;8
258B-PSE-PWT-CA;PROGO;258B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CA;23:20;03:59;279;350.000;6
258B-PSE-PWT-CC;PROGO;258B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CC;23:20;03:59;279;350.000;6
258B-PSE-PWT-CD;PROGO;258B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CD;23:20;03:59;279;350.000;6
258B-PSE-PWT-CB;PROGO;258B;PASARSENEN;PSE;PURWOKERTO;PWT;Ekonomi;New Generation Stainless Steel;CB;23:20;03:59;279;350.000;6
74B-PSE-KYA-CC;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CC;05:40;10:42;302;450.000;7
74B-PSE-KYA-AC;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AC;05:40;10:42;302;600.000;7
110B-PSE-KYA-CC;FAJAR UTAMA YK;110B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CC;07:35;12:55;320;370.000;8
110B-PSE-KYA-AC;FAJAR UTAMA YK;110B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AC;07:35;12:55;320;575.000;8
106B-PSE-KYA-CC;GAJAHWONG;106B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Stainless Steel;CC;07:55;13:38;343;370.000;7
106B-PSE-KYA-AC;GAJAHWONG;106B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AC;07:55;13:38;343;550.000;7
90-PSE-KYA-AC;GAYA BARU MALAM SELATAN;90;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif Mild Steel;AC;11:10;16:47;337;490.000;10
256B-PSE-KYA-CC;JAKA TINGKIR;256B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Ekonomi Modifikasi;CC;11:50;16:58;308;450.000;7
112B-PSE-KYA-AA;SAWUNGGALIH;112B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif New Generation Mild Steel;AA;13:15;18:08;293;380.000;4
7040-PSE-KYA-AA;KA TAMBAHAN PSE LPN;7040;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif Mild Steel;AA;15:25;20:39;314;440.000;4
252B-PSE-KYA-CC;JAYAKARTA;252B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Stainless Steel;CC;17:10;22:22;312;345.000;8
104B-PSE-KYA-AC;BOGOWONTO;104B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AC;18:10;23:24;314;580.000;7
104B-PSE-KYA-CC;BOGOWONTO;104B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Stainless Steel;CC;18:10;23:24;314;400.000;7
108B-PSE-KYA-CC;SENJA UTAMA YK;108B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CC;19:00;00:01;301;370.000;6
108B-PSE-KYA-AC;SENJA UTAMA YK;108B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AC;19:00;00:01;301;575.000;6
116B-PSE-KYA-AA;SAWUNGGALIH;116B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif New Generation Mild Steel;AA;20:10;01:01;291;380.000;4
116B-PSE-KYA-CA;SAWUNGGALIH;116B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Modifikasi;CA;20:10;01:01;291;250.000;4
144B-PSE-KYA-AA;MADIUN JAYA;144B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif New Generation Modifikasi Mild Steel;AA;21:10;02:16;306;600.000;4
144B-PSE-KYA-CA;MADIUN JAYA;144B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Modifikasi Mild Steel;CA;21:10;02:16;306;410.000;4
76B-PSE-KYA-CC;MATARAM;76B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Modifikasi Mild Steel;CC;21:40;02:38;298;450.000;7
76B-PSE-KYA-AC;MATARAM;76B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif Mild Steel;AC;21:40;02:38;298;600.000;7
150-PSE-KYA-AC;SINGASARI;150;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif Mild Steel;AC;21:55;03:24;329;640.000;9
150-PSE-KYA-CC;SINGASARI;150;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Modifikasi Mild Steel;CC;21:55;03:24;329;410.000;9
74B-PSE-KYA-CD;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CD;05:40;10:42;302;450.000;7
74B-PSE-KYA-AD;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AD;05:40;10:42;302;600.000;7
74B-PSE-KYA-CA;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CA;05:40;10:42;302;450.000;7
74B-PSE-KYA-CB;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CB;05:40;10:42;302;450.000;7
74B-PSE-KYA-AB;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AB;05:40;10:42;302;600.000;7
74B-PSE-KYA-AA;FAJAR UTAMA SOLO;74B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AA;05:40;10:42;302;600.000;7
114C-PSE-KYA-CD;SAWUNGGALIH;114C;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Modifikasi;CD;06:30;11:30;300;290.000;6
114C-PSE-KYA-CC;SAWUNGGALIH;114C;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Modifikasi;CC;06:30;11:30;300;280.000;6
114C-PSE-KYA-CB;SAWUNGGALIH;114C;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Modifikasi;CB;06:30;11:30;300;260.000;6
114C-PSE-KYA-CA;SAWUNGGALIH;114C;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Modifikasi;CA;06:30;11:30;300;250.000;6
114C-PSE-KYA-AD;SAWUNGGALIH;114C;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif New Generation Mild Steel;AD;06:30;11:30;300;465.000;6
114C-PSE-KYA-AC;SAWUNGGALIH;114C;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif New Generation Mild Steel;AC;06:30;11:30;300;420.000;6
114C-PSE-KYA-AB;SAWUNGGALIH;114C;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif New Generation Mild Steel;AB;06:30;11:30;300;400.000;6
114C-PSE-KYA-AA;SAWUNGGALIH;114C;PASARSENEN;PSE;KROYA;KYA;Eksekutif;Eksekutif New Generation Mild Steel;AA;06:30;11:30;300;380.000;6
110B-PSE-KYA-CA;FAJAR UTAMA YK;110B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CA;07:35;12:55;320;370.000;8
110B-PSE-KYA-CB;FAJAR UTAMA YK;110B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CB;07:35;12:55;320;370.000;8
110B-PSE-KYA-AA;FAJAR UTAMA YK;110B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AA;07:35;12:55;320;575.000;8
110B-PSE-KYA-AB;FAJAR UTAMA YK;110B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AB;07:35;12:55;320;575.000;8
110B-PSE-KYA-CD;FAJAR UTAMA YK;110B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;New Generation Stainless Steel;CD;07:35;12:55;320;370.000;8
110B-PSE-KYA-AD;FAJAR UTAMA YK;110B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AD;07:35;12:55;320;575.000;8
106B-PSE-KYA-AD;GAJAHWONG;106B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AD;07:55;13:38;343;550.000;7
106B-PSE-KYA-CB;GAJAHWONG;106B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Stainless Steel;CB;07:55;13:38;343;370.000;7
106B-PSE-KYA-CD;GAJAHWONG;106B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Stainless Steel;CD;07:55;13:38;343;370.000;7
106B-PSE-KYA-CA;GAJAHWONG;106B;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Premium Stainless Steel;CA;07:55;13:38;343;370.000;7
106B-PSE-KYA-AA;GAJAHWONG;106B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AA;07:55;13:38;343;550.000;7
106B-PSE-KYA-AB;GAJAHWONG;106B;PASARSENEN;PSE;KROYA;KYA;Eksekutif;New Generation Stainless Steel;AB;07:55;13:38;343;550.000;7
282-PSE-KYA-C;BENGAWAN;282;PASARSENEN;PSE;KROYA;KYA;Ekonomi;Mild Steel PSO;C;08:55;14:50;355;70.000;6
